Temperature: 30, Humidity: 76, Log Data: Temperature: 30, Humidity: 76, Time: 2024-11-10 23:38:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:24
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:38
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:47
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:52
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:45:56
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:10
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:15
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:24
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:36
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:41
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:45
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:50
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:46:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:02
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:07
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:30
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:47:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:02
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:07
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:48:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:02
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:42
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:46
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:51
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:49:55
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:00
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:04
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:09
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:18
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:38
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:52
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:50:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:15
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:52
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:51:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:15
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:30
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:49
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:52:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:10
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:19
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:26
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:31
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:35
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:40
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:49
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:54
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:53:58
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:03
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:07
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:12
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:26
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:30
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:35
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:40
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:49
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:54:56
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:00
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:10
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:19
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:23
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:28
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:33
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:37
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:42
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:47
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:51
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:55:56
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:10
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:19
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:24
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:28
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:33
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:38
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:47
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:52
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:56:56
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:01
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:15
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:24
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:33
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:41
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:46
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:50
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:57:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:02
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:06
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:20
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:29
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:38
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:43
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:58:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:09
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:19
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:23
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:28
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:33
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:37
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:42
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:49
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:54
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 02:59:59
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:03
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:08
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:12
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:17
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:26
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:31
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:35
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:40
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:45
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:49
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:54
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:00:58
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:03
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:08
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:12
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:17
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:26
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:31
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:35
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:41
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:45
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:50
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:54
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:01:59
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:04
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:08
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:13
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:18
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:22
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:27
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:32
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:36
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:41
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:45
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:50
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:54
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:02:59
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:07
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:30
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:03:57
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:02
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:07
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:11
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:16
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:21
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:25
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:30
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:34
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:39
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:44
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:48
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:04:53
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:00
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:05
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:10
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:14
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:19
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:24
Temperature: 29, Humidity: 75, Log Data: Temperature: 29, Humidity: 75, Time: 2024-11-19 03:05:28
